method	gene	primary_AUROC	primary_AUPRC	primary_BA
pct	S100A7A	0.6483343808925205	0.5031514695074051	0.4525455688246386
z	UROD	0.6483343808925205	0.499915420941605	0.6499057196731616
z	CDKN1C	0.6483343808925204	0.5360888323750941	0.6277498428661219
pct	RABGAP1L	0.6483343808925204	0.5341793212905807	0.6266499057196732
pct	MDS2	0.6483343808925204	0.4852986877501416	0.5977372721558768
z	SHROOM1	0.6480201131363923	0.5436302473682255	0.5850094280326839
z	DIAPH1	0.6480201131363923	0.5049849970406333	0.5925518541797612
pct	IL17RE	0.6480201131363923	0.5007189625222028	0.620678818353237
pct	CD5	0.6480201131363922	0.5707590702580593	0.575267127592709
z	CXCR5	0.6480201131363922	0.566995687315131	0.5685103708359522
pct	IRF8	0.6480201131363922	0.5108135072902601	0.5699245757385292
pct	ARHGAP26-AS1	0.6480201131363922	0.4906740635344669	0.6720615964802011
pct	EOMES	0.6480201131363922	0.48168761162625956	0.6475487115021998
pct	SLC1A4	0.6480201131363922	0.4719127407124394	0.5725958516656191
z	GPR171	0.647862979258328	0.5223130861022746	0.6299497171590195
pct	HLA-DOB	0.647862979258328	0.4921873384462448	0.6367064739157763
z	KIR3DX1	0.6477058453802641	0.5300625163670164	0.6585480829666877
z	CR2	0.647705845380264	0.549469728678241	0.6037083595223129
rz	RCOR2	0.647705845380264	0.5271182949777865	0.5193274670018856
pct	CDKN1C	0.647705845380264	0.5212010784665129	0.6558768070395977
z	GPC1	0.647705845380264	0.5074879308067832	0.6269641734758014
z	ISCA2	0.647705845380264	0.4756857610205558	0.6285355122564424
pct	VSIG10	0.647705845380264	0.44720235426056915	0.6472344437460716
z	SIT1	0.6477058453802639	0.5410184883949023	0.5328409805153991
pct	DKFZP434A062	0.6475487115021998	0.5247107927218044	0.4765870521684475
rz	CEACAM3	0.6475487115021998	0.44942944830433734	0.6829038340666247
z	SLFN5	0.6473915776241358	0.5879182193134288	0.6244500314267756
rz	IL36RN	0.6473915776241358	0.49789683297273446	0.5658390949088623
z	ZBTB47	0.6473915776241357	0.5049918084270876	0.6637335009428033
rz	DTNB	0.6473915776241357	0.49327453738590266	0.6539912005028284
rz	SRSF9	0.6473915776241357	0.4828646146916023	0.5377121307353865
rz	PIK3CD	0.6470773098680076	0.5350647942038937	0.6101508485229415
z	FCRL6	0.6470773098680076	0.5206190526605261	0.5571967316153363
z	EPN2-AS1	0.6470773098680076	0.5179833827833614	0.563953488372093
pct	SIRPB1	0.6470773098680076	0.5079444756077374	0.5612822124450032
z	SPINK13	0.6470773098680076	0.4757153579896374	0.6041797611565053
z	ARAP2	0.6470773098680075	0.5200142674999239	0.6156505342551855
z	FCHSD2	0.6470773098680075	0.5162968348281991	0.5369264613450659
rz	KCTD10	0.6470773098680075	0.5028038332801308	0.629321181646763
pct	PRSS1	0.6470773098680075	0.4700743226555496	0.6588623507228157
pct	ASCC3	0.6470773098680075	0.46237161196404	0.5466687617850409
rz	GPC1	0.6469201759899434	0.5058480753019233	0.5680389692017599
z	FAM225B	0.6469201759899434	0.4787479048819425	0.6026084223758643
pct	PCP4	0.6467630421118794	0.5166865010236683	0.49497171590194844
z	HLA-DPA1	0.6467630421118793	0.5334572055710511	0.5601822752985544
rz	IKZF1	0.6467630421118793	0.5328389782193954	0.5095851665619108
z	RGS17	0.6467630421118793	0.5286543017728944	0.5306411062225016
pct	NLRC5	0.6467630421118793	0.5118560954448531	0.5534255185417976
rz	GZMK	0.6467630421118793	0.5079018729388589	0.49905719673161536
rz	NUP210	0.6467630421118793	0.4940893563115859	0.549654305468259
rz	DBH	0.6466059082338153	0.5421328872430669	0.6304211187932118
pct	PACSIN1	0.6466059082338151	0.5084251007041596	0.4638592080452546
rz	CR2	0.6466059082338151	0.4898390494616405	0.6191074795725959
pct	ZNF738	0.6464487743557511	0.5890154766166624	0.5658390949088623
z	ZNF738	0.6464487743557511	0.5866082308080993	0.5901948460087995
pct	GPX8	0.6464487743557511	0.5519364797640393	0.5677247014456317
pct	SATB2	0.6464487743557511	0.5189905672974686	0.5545254556882464
z	TRIM26	0.6464487743557511	0.5119160795081903	0.5688246385920805
rz	ZBTB2	0.6464487743557511	0.5082796039900347	0.5725958516656191
z	SLC1A4	0.6464487743557511	0.4889603815975367	0.5755813953488372
pct	PLSCR1	0.6464487743557511	0.4710662762330928	0.6742614707730987
z	TRMT11	0.6464487743557511	0.44880522276612134	0.6615336266499057
z	BTN3A1	0.646448774355751	0.48837512346152623	0.6326209930861093
pct	EPHX3	0.6462916404776871	0.5133344543326633	0.6104651162790697
pct	DBH	0.646291640477687	0.5560271181586672	0.6131363922061597
pct	SLFN5	0.6461345065996229	0.5781074250043668	0.6495914519170334
z	HMSD	0.6461345065996229	0.5461099515414318	0.6187932118164676
rz	TWIST2	0.6461345065996229	0.5264807833587054	0.620678818353237
rz	ALDH5A1	0.6461345065996229	0.5228883575087143	0.5842237586423633
pct	SIDT1	0.6461345065996229	0.5104861181866541	0.48852922690131995
pct	ZBTB2	0.6461345065996229	0.4953927531427565	0.5793526084223759
pct	HSF2BP	0.6461345065996229	0.48586212055385575	0.6015084852294155
z	EOMES	0.6461345065996229	0.4806077523342223	0.52828409805154
z	CD40LG	0.6461345065996228	0.5328412640443737	0.6018227529855437
pct	PRF1	0.6461345065996228	0.4788173063688097	0.6382778126964174
rz	GUSBP5	0.6459773727215589	0.4983252276833295	0.5801382778126964
z	MYO1A	0.6459773727215588	0.5274138625162583	0.5245128849780013
z	CXCR2P1	0.6459773727215588	0.5169759285545281	0.5347265870521685
rz	LINC00922	0.6459773727215588	0.4671150697788762	0.5912947831552482
rz	DOCK8	0.6458202388434947	0.5360232175158036	0.5036140791954745
pct	CHRNA1	0.6458202388434947	0.5152562281257641	0.6374921433060967
z	PPL	0.6458202388434947	0.4922420369604141	0.5936517913262099
z	ASCC3	0.6458202388434947	0.4911939725893445	0.6217787554996858
rz	BTN3A3	0.6458202388434947	0.4865671492300891	0.5323695788812068
rz	BFSP2	0.6458202388434947	0.47888592221586485	0.538497800125707
z	HLA-DOA	0.6458202388434946	0.5541577595505264	0.5864236329352609
pct	STK25	0.6458202388434946	0.5458533461337237	0.5936517913262099
z	IRF8	0.6458202388434946	0.5334505273861796	0.497171590194846
z	MRPL41	0.6458202388434946	0.47790540900072265	0.5988372093023255
pct	SPANXN2	0.6458202388434946	0.47287120299870644	0.5719673161533627
rz	MYO1A	0.6456631049654307	0.4803740557483923	0.623664362036455
z	TRIM50	0.6456631049654306	0.5255965114333803	0.5433689503456945
pct	LINC00158	0.6456631049654306	0.49457855097417824	0.6112507856693903
pct	E2F6	0.6456631049654306	0.4807655821126439	0.48868636077938404
pct	LCE5A	0.6456631049654306	0.47242555110968565	0.5458830923947203
pct	KRT222	0.6456631049654306	0.46425462169091236	0.49104336895034567
pct	CASP14	0.6455059710873666	0.48111896936477666	0.5755813953488372
rz	ZNF300	0.6455059710873665	0.5970342645834117	0.5490257699560025
pct	CXCR3	0.6455059710873665	0.5060567162359692	0.5755813953488372
z	HYAL2	0.6455059710873665	0.5038280936165292	0.5366121935889377
pct	SHPRH	0.6455059710873665	0.47978847538478436	0.5380263984915148
z	CXorf65	0.6455059710873665	0.4476231731026876	0.6037083595223129
pct	TIFA	0.6455059710873664	0.584336395917626	0.599308610936518
pct	NAA38	0.6455059710873664	0.5800459757915168	0.5554682589566311
rz	CXCR6	0.6455059710873664	0.5025507152709282	0.623664362036455
pct	SPRR1B	0.6455059710873664	0.5018386343310667	0.4660590823381521
z	SPANXN2	0.6455059710873664	0.47279402662496695	0.5719673161533627
z	SLC9A8	0.6455059710873663	0.504521913584356	0.6123507228158391
rz	LUZP2	0.6455059710873663	0.5038824608153638	0.575267127592709
rz	SCN2B	0.6453488372093024	0.5558507052962991	0.5941231929604023
z	SERPINB2	0.6453488372093024	0.5060965401469106	0.5991514770584538
pct	FREM1	0.6453488372093024	0.4735599959480479	0.4742300439974859
pct	CFTR	0.6453488372093023	0.5166518592340507	0.5793526084223759
z	TMC1	0.6451917033312383	0.5500262902181727	0.5733815210559396
rz	TESPA1	0.6451917033312382	0.534355673880021	0.5039283469516027
pct	IL36RN	0.6451917033312382	0.5035790902287547	0.5369264613450659
z	LRRC37A11P	0.6451917033312382	0.5008595663785694	0.6033940917661849
z	ABCD2	0.6451917033312382	0.473373292969656	0.5631678189817725
rz	CXCL10	0.6451917033312381	0.5145889215260612	0.585323695788812
pct	SOD2	0.6451917033312381	0.4813092516033686	0.6044940289126335
rz	IKBIP	0.6450345694531742	0.46452385895172355	0.5947517284726587
pct	GPR171	0.6450345694531741	0.5171489143828407	0.5463544940289127
rz	VWC2	0.6450345694531741	0.4814143661498595	0.6018227529855437
rz	ZNF501	0.64487743557511	0.5608494940159477	0.6169076052796982
z	APOL6	0.64487743557511	0.5505976622629531	0.669076052796983
rz	DUSP15	0.64487743557511	0.5372869671168414	0.5883092394720302
pct	UGT2B17	0.64487743557511	0.5163712004641664	0.6228786926461345
rz	GIMAP2	0.64487743557511	0.5133795143341396	0.5883092394720302
z	GBP1	0.64487743557511	0.5027074472023585	0.6055939660590823
z	MTHFD1L	0.64487743557511	0.4951967305780532	0.5988372093023255
pct	UROD	0.64487743557511	0.4785633874401113	0.6517913262099309
pct	SNTN	0.64487743557511	0.4762753527351036	0.5798240100565683
rz	C16orf54	0.6448774355751099	0.5280928261204071	0.5271841609050911
z	CYFIP2	0.6448774355751099	0.5215125611754854	0.5906662476429918
pct	IL18BP	0.6448774355751099	0.5059251453229833	0.5279698302954117
z	VWC2	0.6448774355751099	0.49575091723200637	0.5835952231301069
pct	CNPY4	0.6448774355751099	0.4824765823553698	0.5136706473915776
z	RNF17	0.6448774355751099	0.4708371253236051	0.6423632935260842
z	EXOC3L4	0.644720301697046	0.5717828449346817	0.44924575738529227
pct	CXCR5	0.6445631678189819	0.5615316589760735	0.5534255185417976
rz	PSG9	0.6445631678189818	0.573738401251735	0.6271213073538655
pct	ARRDC5	0.6445631678189818	0.5253498522589761	0.6104651162790697
pct	KLRG1	0.6445631678189818	0.5081032334384004	0.5301697045883093
rz	HLA-DOB	0.6445631678189818	0.49379403928348253	0.5039283469516027
rz	ASCC3	0.6445631678189818	0.490451025026047	0.6026084223758643
z	ABCC13	0.6445631678189818	0.4842115835349343	0.5914519170333123
z	EVL	0.6445631678189817	0.54087307183641	0.5612822124450032
rz	CDKN1B	0.6445631678189817	0.5397345357302309	0.5839094908862351
z	HPD	0.6445631678189817	0.5346327159778018	0.6128221244500314
pct	LRRC10B	0.6445631678189817	0.5222600067147133	0.6442489000628535
z	SIGLEC10	0.6445631678189817	0.5218256644557414	0.5628535512256443
rz	LYN	0.6445631678189817	0.505632832859436	0.619421747328724
pct	LINC01138	0.6445631678189817	0.487000290197226	0.4912005028284098
rz	PGM5-AS1	0.6444060339409177	0.5014575043319341	0.5103708359522313
rz	UBE2L6	0.6444060339409177	0.49826663383972786	0.5342551854179761
pct	RELB	0.6442489000628536	0.5947158092914042	0.5876807039597738
z	ARHGAP9	0.6442489000628536	0.5340553509672575	0.5672532998114393
z	RBP7	0.6442489000628536	0.4936896580634981	0.5252985543683217
z	PRF1	0.6442489000628536	0.485175729493798	0.6566624764299183
pct	DENND2D	0.6442489000628535	0.5440509290105869	0.5160276555625393
rz	PRSS23	0.6442489000628535	0.5229240300469475	0.5831238214959145
pct	HLA-C	0.6442489000628535	0.5018757265389067	0.5999371464487744
rz	CYB5D2	0.6442489000628535	0.500761092752979	0.5812382149591452
pct	ZNF844	0.6442489000628535	0.4938299533636187	0.5985229415461973
z	SMAGP	0.6442489000628535	0.4821149954168815	0.6326209930861093
z	SVOP	0.6440917661847895	0.49118129584551096	0.45175989943431805
z	RCOR2	0.6439346323067254	0.515435111867263	0.5699245757385292
rz	ZNF831	0.6439346323067254	0.4872125397802384	0.5804525455688246
z	WDFY4	0.6439346323067253	0.549340553823892	0.5058139534883721
z	LY9	0.6439346323067253	0.5485750966674258	0.6172218730358265
pct	RNGTT	0.6439346323067253	0.5155202982082542	0.5417976115650535
pct	IL18RAP	0.6439346323067253	0.5092885865581047	0.555311125078567
rz	CD274	0.6439346323067253	0.48948037481506795	0.5988372093023255
pct	EXTL2	0.6439346323067253	0.48229874455413985	0.6172218730358265
pct	ATP1A3	0.6439346323067253	0.48168594037917273	0.5507542426147077
z	TRIM16	0.6439346323067252	0.5351149999012557	0.5501257071024512
pct	BIN2	0.6439346323067252	0.5295077508965623	0.5166561910747958
pct	POLR3GL	0.6437774984286613	0.4779221751037794	0.42818981772470144
rz	XCR1	0.6437774984286613	0.4627185132632765	0.6291640477686989
pct	LINC00645	0.6437774984286612	0.5318344559301459	0.5381835323695788
pct	RAB35	0.6437774984286612	0.46023848033440284	0.5064424890006286
pct	STAT5B	0.6436203645505971	0.5719306443482232	0.6195788812067882
pct	GPR88	0.6436203645505971	0.5594183268709652	0.5952231301068511
rz	SLFN5	0.6436203645505971	0.553054746028145	0.6368636077938403
z	DENND2D	0.6436203645505971	0.5490211856192502	0.5246700188560653
pct	ANKEF1	0.6436203645505971	0.5187851961461278	0.5025141420490258
pct	DBIL5P	0.6436203645505971	0.5101799653786753	0.3925204274041484
z	BTN3A3	0.6436203645505971	0.48935139729226323	0.5342551854179761
pct	HLA-DOA	0.643620364550597	0.5606307364409744	0.5703959773727215
rz	TNFSF13B	0.643620364550597	0.5357327565731669	0.5309553739786297
pct	KDM2A	0.643620364550597	0.5287104124190356	0.6217787554996858
rz	ITLN1	0.643463230672533	0.5072521550641885	0.6447203016970459
z	KLHDC7A	0.643463230672533	0.48130540415974077	0.6450345694531741
pct	ECM1	0.643306096794469	0.48970497004845803	0.4783155248271528
pct	SLC7A9	0.6433060967944689	0.5585018349947861	0.6033940917661849
rz	TMEM63A	0.6433060967944689	0.5563724021339409	0.5087994971715902
pct	CDKN1B	0.6433060967944689	0.5423551086392894	0.6074795725958517
z	MADD	0.6433060967944689	0.5087912297546896	0.5974230043997486
rz	TRAF5	0.6433060967944689	0.49023033197247734	0.6415776241357637
pct	NFKB2	0.6433060967944688	0.5558027163128756	0.5647391577624136
pct	PROC	0.6433060967944688	0.5412453349931718	0.5252985543683217
z	SLA2	0.6433060967944688	0.5374031515352335	0.634820867379007
z	SATB2	0.6433060967944688	0.5143998028699797	0.5612822124450032
z	TBX20	0.6433060967944688	0.4765196337754954	0.6239786297925832
z	HHLA2	0.6431489629164049	0.5082079915455466	0.5410119421747328
z	TESPA1	0.6429918290383407	0.5417486263325774	0.5155562539283469
pct	LRRC37A11P	0.6429918290383407	0.4903998432646114	0.5996228786926461
pct	RFC4	0.6429918290383407	0.48938144044044807	0.5839094908862351
z	RABGAP1L	0.6429918290383406	0.5240415644112116	0.623664362036455
pct	GLT8D1	0.6429918290383406	0.5067452755426891	0.6120364550597108
pct	BFSP2	0.6429918290383406	0.5065978406989586	0.538497800125707
pct	CXCL11	0.6429918290383406	0.5019183877107931	0.5377121307353865
rz	AP1G1	0.6429918290383406	0.4889421074678997	0.6131363922061597
rz	GSTA4	0.6429918290383406	0.48236996412876687	0.5815524827152734
rz	HOXD1	0.6429918290383406	0.4809192368918735	0.5436832181018227
z	IL21R	0.6426775612822124	0.5526950576472701	0.5771527341294783
pct	PRKCH	0.6426775612822124	0.5450631719096191	0.5054996857322439
z	FGD2	0.6426775612822124	0.5223235995428068	0.5661533626649906
z	GLT8D1	0.6426775612822124	0.5168764436567435	0.5974230043997486
rz	SLC29A3	0.6426775612822124	0.516772725863736	0.548240100565682
rz	RNGTT	0.6426775612822124	0.515844202831914	0.6101508485229415
pct	TRPC1	0.6426775612822124	0.47613558450584403	0.5604965430546827
rz	ZFP37	0.6426775612822124	0.4738496232646957	0.5842237586423633
pct	ABCD2	0.6426775612822124	0.4686023099767259	0.52828409805154
rz	DNAH8	0.6426775612822123	0.4970820275142721	0.6250785669390321
pct	LNP1	0.6426775612822123	0.48710143418453555	0.6382778126964174
pct	CXXC5	0.6425204274041483	0.4841448156318822	0.48742928975487115
rz	GPX8	0.6423632935260842	0.5420195955914183	0.5744814582023885
pct	SASH3	0.6423632935260842	0.5392766789368196	0.49905719673161536
pct	FGD3	0.6423632935260842	0.5366521050389385	0.5512256442489001
z	IL6R	0.6423632935260842	0.5232357011952662	0.6041797611565053
z	SNAPC2	0.6423632935260842	0.5166257340840283	0.5707102451288497
z	RNF213	0.6423632935260842	0.5093390138175968	0.6547768698931489
rz	AOAH	0.6423632935260842	0.5073028032869491	0.6566624764299183
rz	CD2	0.6423632935260842	0.505787220836677	0.5718101822752986
pct	CD19	0.6423632935260842	0.5057457687225703	0.5707102451288497
rz	HLA-DRB1	0.6423632935260842	0.49901665885021357	0.5958516656191075
rz	APOL1	0.6423632935260842	0.4907789476136665	0.5845380263984915
pct	LINC00659	0.6423632935260842	0.4797069745653328	0.5034569453174105
pct	UBE2L6	0.6423632935260842	0.47180059650188755	0.5718101822752986
pct	ZNF107	0.6423632935260842	0.45034374905704716	0.4509742300439975
pct	IGLL5	0.6423632935260841	0.4990375915148026	0.5955373978629792
pct	ITIH5	0.6423632935260841	0.4683762895619139	0.5617536140791954
rz	GLRA1	0.6422061596480201	0.48008550225264546	0.390634820867379
z	PTPN7	0.642049025769956	0.5503321879190382	0.5977372721558768
z	FGD3	0.642049025769956	0.5422558823359329	0.5201131363922061
rz	IL21R	0.642049025769956	0.5422256415752925	0.6098365807668134
pct	SHROOM1	0.642049025769956	0.5188505470835852	0.556882463859208
pct	PPL	0.642049025769956	0.5000332627653106	0.5868950345694532
pct	GBP1	0.642049025769956	0.48506779760689883	0.6018227529855437
pct	PAFAH1B2	0.6420490257699559	0.5102003474042387	0.5850094280326839
pct	LINC00930	0.6420490257699559	0.49134902511894785	0.6367064739157763
z	ARHGAP15	0.6420490257699559	0.4887693572698003	0.5455688246385921
z	SCGB3A1	0.6420490257699559	0.4874620031824287	0.5174418604651163
pct	GPA33	0.6420490257699559	0.46885172883173987	0.5417976115650535
rz	LRRC37A11P	0.6420490257699558	0.46511016242116443	0.6258642363293526
pct	TCL1A	0.641891891891892	0.5259370722292858	0.48145820238843495
pct	CALML5	0.641891891891892	0.49755665121586373	0.48145820238843495
pct	KLK8	0.641891891891892	0.4846321261957953	0.457416719044626
rz	MEX3B	0.6418918918918919	0.5101244080948562	0.6082652419861723
z	FMR1NB	0.6418918918918919	0.5098569896668104	0.5744814582023885
rz	CDH7	0.6418918918918919	0.5037410132058987	0.5628535512256443
pct	MIR5093	0.6418918918918919	0.4625179156202218	0.4179761156505343
rz	RBM38	0.6417347580138278	0.5859939788761239	0.5584538026398491
pct	ZBTB47	0.6417347580138278	0.5017640084158	0.6250785669390321
z	VTN	0.6417347580138278	0.4961572097977209	0.5939660590823381
rz	ZPBP2	0.6417347580138278	0.48277820370843627	0.6417347580138278
rz	RNF213	0.6417347580138277	0.5508239560806829	0.5906662476429918
rz	DAW1	0.6417347580138277	0.5174368471873096	0.5590823381521055
z	C19orf84	0.6417347580138277	0.513371291055998	0.5887806411062224
pct	BTN3A1	0.6417347580138277	0.4905624316437091	0.6326209930861093
z	GSTA4	0.6417347580138277	0.4859537862965378	0.6145505971087366
z	ELAVL4	0.6417347580138277	0.4854668340125493	0.5688246385920805
z	PLSCR1	0.6417347580138277	0.465264899909796	0.6250785669390321
pct	ADAM29	0.6415776241357637	0.5095169154598953	0.6109365179132621
pct	MOCOS	0.6415776241357636	0.4745887668633142	0.4308610936517913
pct	MYO9A	0.6415776241357636	0.45675133059317463	0.48428661219358893
rz	INPP5D	0.6414204902576996	0.5217681678154873	0.5125707102451289
pct	KBTBD11	0.6414204902576996	0.5064837024290679	0.45443117536140787
pct	MTHFD1L	0.6414204902576996	0.4885537153254008	0.531269641734758
z	C1QTNF6	0.6414204902576996	0.4460696277533249	0.5872093023255813
pct	APOL3	0.6414204902576995	0.5259820655526406	0.5560967944688875
z	CCL5	0.6414204902576995	0.5230063885552987	0.4476744186046512
pct	CYFIP2	0.6414204902576995	0.5083121960337111	0.578252671275927
z	BANP	0.6414204902576995	0.5058702023837566	0.5804525455688246
z	BIRC3	0.6414204902576995	0.49029411073126095	0.5579824010056568
pct	PLA2G4E	0.6414204902576995	0.4846280527184241	0.6077938403519799
rz	OXNAD1	0.6414204902576995	0.4638471650155713	0.5642677561282212
rz	APOBEC3H	0.6414204902576994	0.5068426105841252	0.6026084223758643
pct	ME1	0.6412633563796355	0.4882097064958272	0.5279698302954117
pct	CCDC116	0.6412633563796354	0.540581802683135	0.5898805782526713
z	TWIST2	0.6411062225015713	0.579925053006406	0.5884663733500943
pct	CCDC88C	0.6411062225015713	0.5271071550798838	0.5323695788812068
pct	KLRD1	0.6411062225015713	0.5255645873178134	0.5058139534883721
z	FGF14	0.6411062225015713	0.51764227309221	0.5441546197360151
pct	SIGLEC10	0.6411062225015713	0.5160711663478976	0.5966373350094281
rz	CASP10	0.6411062225015713	0.5159935203487103	0.5944374607165305
z	FCRLA	0.6411062225015713	0.5123081018723968	0.5560967944688875
rz	SMCO2	0.6411062225015713	0.5004296061237908	0.5812382149591452
pct	URB2	0.6411062225015713	0.49731683739233656	0.6266499057196732
z	NEK3	0.6411062225015713	0.4889812099262518	0.6134506599622879
rz	ZMIZ1-AS1	0.6411062225015713	0.48811665592768616	0.484443746071653
rz	FOXD4L6	0.6411062225015713	0.4812058134030869	0.5952231301068511
pct	DNTTIP2	0.6411062225015713	0.4538912906636613	0.4577309868007542
z	KCNH4	0.6411062225015712	0.5100534514772905	0.5612822124450032
rz	PVALB	0.6411062225015712	0.4929992141448567	0.5655248271527341
rz	WTAPP1	0.6409490886235072	0.5297874806416785	0.5122564424890006
pct	OAT	0.6409490886235072	0.4900282244077798	0.45820238843494654
z	PRTN3	0.6409490886235072	0.47973127200370236	0.42661847894406035
pct	TIFAB	0.6407919547454431	0.5480818528816946	0.5785669390320554
pct	CR2	0.6407919547454431	0.5269873463536401	0.6209930861093651
rz	CCL19	0.6407919547454431	0.5231990568346437	0.5542111879321181
z	PAQR7	0.6407919547454431	0.5108296910864144	0.6536769327467002
pct	TMEM63A	0.6407919547454431	0.5047003050615999	0.6021370207416719
z	SELL	0.6407919547454431	0.5045541022488264	0.634820867379007
pct	MATN3	0.6407919547454431	0.4815286064561879	0.5666247642991828
rz	OAF	0.6407919547454431	0.45656617550610007	0.6550911376492772
rz	RSPO4	0.640791954745443	0.5421040909990066	0.5463544940289127
pct	ESPNL	0.640791954745443	0.4738440636747108	0.5741671904462602
pct	SLFN12L	0.640634820867379	0.5495461671468386	0.5260842237586424
z	ADAM29	0.640634820867379	0.5110915554901477	0.6109365179132621
pct	TTC34	0.640634820867379	0.48362183115841917	0.5301697045883093
pct	HNF4G	0.640634820867379	0.47993109886979757	0.4082338152105594
pct	OMG	0.640634820867379	0.4757418506856702	0.5347265870521685
pct	ADTRP	0.640634820867379	0.46943679887166245	0.4596165933375236
pct	FGFBP1	0.6406348208673789	0.47825022689579	0.4923004399748586
rz	LANCL3	0.6406348208673789	0.4608032931614104	0.640477686989315
pct	TESPA1	0.640477686989315	0.5102410362530829	0.5504399748585795
rz	SELL	0.640477686989315	0.5100068269752216	0.6445631678189818
pct	CCL5	0.640477686989315	0.5031933665941057	0.5458830923947203
rz	MMP13	0.640477686989315	0.472654523901556	0.6126649905719673
pct	NXPE2	0.640477686989315	0.4652379725210522	0.5015713387806411
z	IL18BP	0.6404776869893148	0.5314092519333597	0.524198617221873
pct	CD5L	0.6404776869893148	0.4995745931666351	0.6007228158390949
rz	LTA	0.6404776869893148	0.49535235993466986	0.5793526084223759
z	PYHIN1	0.6404776869893148	0.48102997963942373	0.5436832181018227
rz	SNORA74A	0.6403205531112508	0.5645473214686063	0.5631678189817725
pct	LILRA4	0.6403205531112508	0.5503350028061448	0.51147077309868
z	TIMD4	0.6403205531112508	0.520797560644415	0.5958516656191075
z	RCVRN	0.6403205531112508	0.48721751877734076	0.6547768698931489
pct	SLC29A2	0.6403205531112508	0.4605949485808897	0.4967001885606537
pct	OR11H6	0.6403205531112508	0.45891537111987	0.36847894406033943
z	OBP2B	0.6403205531112507	0.4851489402299425	0.6458202388434946
pct	ACOXL	0.6401634192331868	0.49726839668565936	0.6015084852294155
pct	ENDOU	0.6401634192331868	0.47659726652977175	0.5590823381521055
pct	ARHGAP23	0.6401634192331866	0.5549828009948624	0.5928661219358893
pct	NAPSB	0.6401634192331866	0.5545462531840331	0.5471401634192332
rz	RABGAP1L	0.6401634192331866	0.5356055093017774	0.5714959145191703
rz	AKAP5	0.6401634192331866	0.5256875819694946	0.5201131363922061
rz	TRPC1	0.6401634192331866	0.508628035062772	0.5488686360779385
z	TRPC1	0.6401634192331866	0.5007459011607338	0.5604965430546827
z	DHODH	0.6401634192331866	0.4969212252450451	0.6494343180389692
pct	RNF213	0.6401634192331866	0.4945472214238831	0.6315210559396606
pct	UHMK1	0.6401634192331866	0.4944579174999466	0.6041797611565053
pct	ZNF14	0.6401634192331866	0.45005622684095725	0.46150219987429286
rz	SLC16A8	0.6400062853551226	0.5077643455596049	0.6134506599622879
pct	CGB7	0.6400062853551226	0.4814321627696162	0.5399120050282841
pct	NR0B2	0.6400062853551225	0.5092765835850211	0.40414833438089254
rz	P2RY13	0.6398491514770586	0.5475205139372268	0.580923947203017
pct	TXLNA	0.6398491514770586	0.5110275213528169	0.4274041483343809
pct	TMTC1	0.6398491514770586	0.46729561892365656	0.4547454431175362
z	LNP1	0.6398491514770585	0.5187916792091439	0.602294154619736
pct	MALT1	0.6398491514770585	0.5137684509506835	0.5133563796354494
pct	RUNX3	0.6398491514770585	0.5096844653942731	0.5955373978629792
rz	PSMB6	0.6398491514770585	0.5077881218569017	0.5504399748585795
pct	AOAH	0.6398491514770585	0.4977170258317176	0.6382778126964174
rz	AMIGO2	0.6398491514770585	0.49053203785032895	0.548240100565682
rz	CCR5	0.6398491514770585	0.4880557996375996	0.5582966687617851
pct	FLT3	0.6398491514770585	0.4754517255242962	0.6475487115021998
pct	KCNJ9	0.6398491514770585	0.47335735909188775	0.559553739786298
pct	CTNND2	0.6398491514770585	0.47122438257807897	0.5031426775612822
z	LINC01015	0.6398491514770585	0.4552561695129946	0.640477686989315
pct	ANKRD20A9P	0.6398491514770585	0.44499471429151416	0.5102137020741672
pct	SHD	0.6398491514770583	0.5353267200216709	0.6180075424261471
rz	MMP27	0.6396920175989944	0.5013621282910133	0.5971087366436203
rz	TMC3	0.6396920175989944	0.48464754050075587	0.6033940917661849
pct	THSD4	0.6396920175989944	0.47413891355554727	0.48287240729101194
pct	SUPT16H	0.6396920175989943	0.47575562185800374	0.4728158390949089
pct	SYN2	0.6396920175989943	0.4636522871031668	0.41499057196731615
z	NLRC5	0.6395348837209303	0.5315437496880024	0.5699245757385292
z	CD5L	0.6395348837209303	0.5087524598593959	0.5909805153991201
z	GLTP	0.6395348837209303	0.496072302093541	0.6450345694531741
rz	ALPK1	0.6395348837209303	0.4951101545590195	0.5839094908862351
pct	LINC00574	0.6395348837209303	0.4944891665200425	0.4465744814582024
pct	TRIM26	0.6395348837209303	0.4940115104314952	0.6007228158390949
pct	NTMT1	0.6395348837209303	0.4921790599996482	0.5707102451288497
z	PLCD3	0.6395348837209303	0.4902259000475797	0.5868950345694532
z	MUC13	0.6395348837209303	0.48886360869703954	0.6612193588937776
pct	MRPL41	0.6395348837209303	0.4874776721891378	0.622093023255814
rz	CFTR	0.6395348837209303	0.48452111225930905	0.5298554368321811
z	FBXO30	0.6395348837209303	0.48158176025986066	0.6488057825267128
z	EXTL2	0.6395348837209303	0.4761302253530596	0.5999371464487744
rz	C9orf152	0.6395348837209303	0.47486336064281076	0.6693903205531113
pct	CIB4	0.6395348837209303	0.4720719488216209	0.4479886863607794
